review_id,business_id,text,rating,time,business_name,categories,sentiment_scores,compound_sentiment,sentiment_category,themes
g_1741881819_Lw6bdMr85il5lsl7Io-4dg,Lw6bdMr85il5lsl7Io-4dg,"Where do I start??? I came here for a fundraiser iftar and was so happy the entire time! Delicious plates were served throughout the evening and each one was INCREDIBLE! After a day of fasting, the flavors are so enhanced but Huda’s team truly went above and beyond! The ingredients were so fresh and felt so carefully crafted! My favorite was the Rakakat and Kebab Malfouf!! I can’t wait to return!!! 💖💖💖💖💖",5.0,1741881819,Huda,"[""Arabic"", ""Bars"", ""Ice Cream & Frozen Yogurt""]","{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.9968}",0.9968,positive,"['food_quality', 'timing']"
g_1741866505_0ZGgUK0lfbtdpyyb7yLOLQ,0ZGgUK0lfbtdpyyb7yLOLQ,"I don’t think I’ve ever given a restaurant 5 stars in every category, but here I am giving Metropolis one of the best reviews I’ve ever written. Already, upon entrance, I was smitten with the atmosphere and decor. Not only was it extremely lively, but it was filled with attentive waiters, a spectacular DJ, and Marcus Samuelsson himself! He introduced himself to each table, neglecting no one! We ordered so many dishes and each one kept getting better as we went. Personally, the brisket was by far the star of the show! We ordered extra bread on the side just so we could dip each plate’s sauce into it. The flavors were that delicious! Thank you for a wonderful evening and we will definitely be back!",5.0,1741866505,Metropolis by Marcus Samuelsson,"[""American"", ""Cocktail Bars""]","{'neg': 0.04, 'neu': 0.737, 'pos': 0.223, 'compound': 0.9858}",0.9858,positive,"['food_quality', 'service', 'ambiance', 'location', 'timing']"
g_1745195942_0ZGgUK0lfbtdpyyb7yLOLQ,0ZGgUK0lfbtdpyyb7yLOLQ,"Overall rating: 4.4
Price: $156 w/ tip (split for 2)

I walk by this spot on my way to work weekly and have been wanting to check it out for awhile. I’m not familiar with the theater which is my mistake, bc I did come in thinking the audience would be more… cultured. When I sat, it felt like I was with a few tourists to realize it’s the lobby of the theater inside.

My friend and I had a reservation around 6 which I understand is early for the crowds. Okay. But we didn’t get served until 6:25 and it took a lot of eye contact with the host, waiters, for someone to come by. I am not still fully convinced we even had a waiter assigned to us because there were a few other times it was questionable. Things we ordered:

- Oysters: 0/5 - do not get. These taste weird.
- Fluke crudo: 5/5 - absolutely delicious
- Brussel sprouts: 4/5 - nothing special
- Seaport lasagna: 6/5 - mouth-watering so good
- Crispy snapper: 4.5 / 5 - good but the curry was meh

I also went online and just noticed we didn’t get served their happy hour menu. Very interesting. I’m glad I went because I would always wonder, but this place isn’t worth it to me based on the poor service.",4.0,1745195942,Metropolis by Marcus Samuelsson,"[""American"", ""Cocktail Bars""]","{'neg': 0.067, 'neu': 0.794, 'pos': 0.139, 'compound': 0.9684}",0.9684,positive,"['food_quality', 'service', 'value', 'timing']"
g_1746848108_0ZGgUK0lfbtdpyyb7yLOLQ,0ZGgUK0lfbtdpyyb7yLOLQ,"Literally a dining experience of a lifetime, that's how good the food is here! Relaxed, open, and informal atmosphere, yet ""elevated"" as the food is. The whole dining experience was excellent from start to finish. The oyster cart was an experience in itself.",5.0,1746848108,Metropolis by Marcus Samuelsson,"[""American"", ""Cocktail Bars""]","{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.8777}",0.8777,positive,"['food_quality', 'ambiance']"
g_1741872146_0ZGgUK0lfbtdpyyb7yLOLQ,0ZGgUK0lfbtdpyyb7yLOLQ,"Metropolis by Marcus Samuelsson delivers a chic and elevated dining experience with modern decor and a prime location inside the Performing Arts Center (PAC) easily accessible by public transportation.

Service was exceptional, with a standout performance by our waiter, Dorant. His professionalism, deep menu knowledge, and impeccable hospitality made our visit truly memorable—a 10/10 service experience.

The seasonal menu offers creative takes on classic dishes. I started with the Yes Sir cocktail, a refreshing blend of chamomile-infused rye whiskey and lavender syrup. The oysters were beautifully presented and well-executed. For my entrée, Sugar Hill Nights—a unique take on chicken and dumplings with fried chicken—was visually stunning and expertly cooked, though the sauce was just satisfactory. The sautéed kale, a modern twist on collard greens, was a flavorful complement.

The highlight of the meal was the banana pudding cart dessert, an absolute 10/10.",5.0,1741872146,Metropolis by Marcus Samuelsson,"[""American"", ""Cocktail Bars""]","{'neg': 0.008, 'neu': 0.838, 'pos': 0.154, 'compound': 0.9678}",0.9678,positive,"['food_quality', 'service', 'ambiance', 'location', 'timing']"
g_1740276220_0ZGgUK0lfbtdpyyb7yLOLQ,0ZGgUK0lfbtdpyyb7yLOLQ,"As soon as I walked in, live music/band were playing and it was absolutely welcoming. The host was just as welcoming and accommodating for me.
My waitress, Nellie (spellcheck), was attentive and inviting. She helped add to the great experience.
The food I ordered:
- Corn bread 10/10 (we got two orders)
- M Steak 8/10, the steak was a little cold when it arrived, but the sauce was delicious and the steak cooked exactly how I wanted it!
- Coconut Rice 6/10

Overall, a wonderful experience. Thanks to the kitchen and staff for a memorable birthday!",5.0,1740276220,Metropolis by Marcus Samuelsson,"[""American"", ""Cocktail Bars""]","{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.9725}",0.9725,positive,"['food_quality', 'service', 'timing']"
g_1742102908_q1uIqB8PvyCCX8TajaRYBg,q1uIqB8PvyCCX8TajaRYBg,A thoroughly charming and intimate American bistro in the West Village. Food couldn't be more delicious. And the service was as good as it gets. The roast chicken was sublime. Try the spicy green beans as well. This is sometimes a tough reservation to get but keep trying. You won't be sorry. A New York classic.,5.0,1742102908,Little Owl,"[""Breakfast & Brunch"", ""Mediterranean""]","{'neg': 0.055, 'neu': 0.823, 'pos': 0.121, 'compound': 0.4628}",0.4628,positive,"['food_quality', 'service', 'ambiance', 'timing']"
g_1738251068_q1uIqB8PvyCCX8TajaRYBg,q1uIqB8PvyCCX8TajaRYBg,"Food and service was exceptional. The atmosphere is loud but it was expected. Little Owl is a cozy, charming restaurant offering delicious, high-quality American cuisine. Known for its intimate setting and warm atmosphere, it serves flavorful dishes with a creative twist. A great spot for a memorable meal!",5.0,1738251068,Little Owl,"[""Breakfast & Brunch"", ""Mediterranean""]","{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.9761}",0.9761,positive,"['food_quality', 'service', 'ambiance']"
g_1735137822_q1uIqB8PvyCCX8TajaRYBg,q1uIqB8PvyCCX8TajaRYBg,"We spent our Christmas Eve dinner this year at Little Owl and absolutely loved it. The food was fantastic—tender and flavorful pork chops and perfectly grilled sea bass. We finished with brownies topped with gelato, which was the perfect end to our meal.

The only thing keeping it from 5 stars is the limited and pricey wine selection. We wish they had more affordable full-bottle options.

We’ll definitely be back!",4.0,1735137822,Little Owl,"[""Breakfast & Brunch"", ""Mediterranean""]","{'neg': 0.023, 'neu': 0.765, 'pos': 0.213, 'compound': 0.9508}",0.9508,positive,"['food_quality', 'value', 'timing']"
g_1744545026_q1uIqB8PvyCCX8TajaRYBg,q1uIqB8PvyCCX8TajaRYBg,"We originally found this restaurant bc it’s below the Friends apartment, although the show used the exterior and was not filmed in the apartment.

We thought we were being seated in the restaurant and they took us to their secondary location, just a store or two door. A little disappointed since the reservation was made in advance and one of us was a huge Friends fan.

The food. Good to great. There are limited vegetarian items and you need to ask, bc depending on your strictness, some things container chicken broth, oyster sauce, etc. However I was happy with their accommodations. I had the burrata and a salad. The rest of the table had a variety of items, their overall favorite were the French fries. Would maybe come again.",4.0,1744545026,Little Owl,"[""Breakfast & Brunch"", ""Mediterranean""]","{'neg': 0.032, 'neu': 0.803, 'pos': 0.165, 'compound': 0.9628}",0.9628,positive,"['food_quality', 'location', 'timing']"
g_1735776688_q1uIqB8PvyCCX8TajaRYBg,q1uIqB8PvyCCX8TajaRYBg,"Little Owl, located in Manhattan’s West Village, is a charming and intimate restaurant that boasts a cozy, neighborhood vibe. Its iconic corner exterior is instantly recognizable as the apartment building featured in the TV series Friends, making it a must-visit spot for fans of the show.

The menu is Mediterranean-inspired, with standout dishes like the Gravy Meatball Sliders and the perfectly cooked Pork Chop. The quality of the food is complemented by warm, attentive service and a relaxed yet upscale atmosphere. While the space is small, it adds to the intimate charm, though reservations are highly recommended.

Overall, Little Owl is a delightful mix of nostalgia for Friends enthusiasts and an exceptional dining experience for food lovers.",5.0,1735776688,Little Owl,"[""Breakfast & Brunch"", ""Mediterranean""]","{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.9874}",0.9874,positive,"['food_quality', 'service', 'ambiance', 'location', 'timing']"
g_1743013324_FZpm4_fbd6P984foOUejWg,FZpm4_fbd6P984foOUejWg,"Typically I don't go to AYCE Korean bbq spots but this one I would highly recommend! From the popular Jongro BBQ team the all you can eat menu is quite extensive with similar cuts they use at their original location, like usda prime beef and premium Omaha pork. We loved the marinated hanger steak (the perfect substitute for kalbi!), the premium pork belly, the chewy marbled pork jowl and even the marinated shrimp was quite good! The sides / apps were also great - mool NaengMyeon cold noodles with caramelized pork jowl was the perfect way to end the meal.",5.0,1743013324,Jongro BBQ,"[""Korean"", ""Barbeque"", ""Bars""]","{'neg': 0.021, 'neu': 0.678, 'pos': 0.3, 'compound': 0.9912}",0.9912,positive,"['food_quality', 'location']"
g_1744650353_FZpm4_fbd6P984foOUejWg,FZpm4_fbd6P984foOUejWg,"I’ve never been disappointed with Jongno BBQ or Jongno Gopchang, so I’d been looking forward to the opening of Jongno Market for a long time—but today, I was extremely disappointed. It’s run by the same owner, but how can it be this different, even if it’s an all-you-can-eat BBQ place?
The meat quality was terrible, the sliced pork belly wasn’t fresh so it smells bad. All the side dishes were generally too sweet. Even the kimchi jjigae was too sweet and kimchi also.

Naengmyeon took an unusually long time. The server said the order hadn’t gone through. Then he came back and said it was taking longer because they ran out of broth and making new. Now???? But when the naengmyeon finally came out, it felt like they had prepared the noodles way earlier and only made the broth later — the noodles were hard and clumped together like a rock.
On top of that, while they made the naengmyeon noodles fresh, the broth tasted like beef dashida (instant broth powder) with a massive amount of sugar dumped in. The spicy rice cake, tteokbokki was also sweet, but at least it was tasty.",3.0,1744650353,Jongro BBQ,"[""Korean"", ""Barbeque"", ""Bars""]","{'neg': 0.073, 'neu': 0.774, 'pos': 0.153, 'compound': 0.9538}",0.9538,positive,"['food_quality', 'service']"
g_1741051540_FZpm4_fbd6P984foOUejWg,FZpm4_fbd6P984foOUejWg,If you are searching for an AYCE place and want that Jongro taste look no more. The beef flat iron steak is definitely a must (mid rare) dont forget the premium pork belly and kimchi stew. This location includes their own branded beer one of pale ale and wheat both great choices but leaned towards the pale ale more. Overall great price and great food right in the heart of k-town.,5.0,1741051540,Jongro BBQ,"[""Korean"", ""Barbeque"", ""Bars""]","{'neg': 0.018, 'neu': 0.708, 'pos': 0.274, 'compound': 0.9744}",0.9744,positive,"['food_quality', 'value', 'location']"
g_1746753937_FZpm4_fbd6P984foOUejWg,FZpm4_fbd6P984foOUejWg,"Since we were sleeping close to Koreatown, we decided to try our first Korean BBQ. A bit overwelmed at first, but the waiter was really kind and gave us some good tips.

Everything was really tasty and we had a great evening. It's AYCE and so were really full.

I would recommend this place to my friends ;)",4.0,1746753937,Jongro BBQ,"[""Korean"", ""Barbeque"", ""Bars""]","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9783}",0.9783,positive,"['food_quality', 'service', 'timing']"
g_1746830475_FZpm4_fbd6P984foOUejWg,FZpm4_fbd6P984foOUejWg,"Seeing Jongro opened a new AYCE kbbq spot, I was excited to try. Having been to their other location, I had high expectations for the meal.

The food was pretty good overall. The pork jowl was the highlight of the meal. The beef cuts were pretty good, but I did not like the bulgolgi at all. It was sour and mushy.

We made a reservation in advance for dinner on a Thursday. We were seated promptly with no wait. Service was ok but they were not very attentive. We had to call out to the servers a few times to place more orders and to change our grill. The food took a while to come out at times depending on the order.

Overall, it was a decent experience for AYCE kbbq. I think the price is a bit high for what is offered.",4.0,1746830475,Jongro BBQ,"[""Korean"", ""Barbeque"", ""Bars""]","{'neg': 0.046, 'neu': 0.862, 'pos': 0.093, 'compound': 0.6411}",0.6411,positive,"['service', 'value', 'location', 'timing']"
g_1731431442_bokNBgAa9rmMMO8dkZVR1w,bokNBgAa9rmMMO8dkZVR1w,"the brown rice ball was chewy with just the right amount of bite! While the seasoning was spot-on—subtle yet flavorful.  It was the perfect combination of healthy and delicious. Filling was not too heavy, great for a quick snack.
🍣 🍙 salmon and tuna mayo was by far the fave

beef and scallion miso was okay.",5.0,1731431442,Rice & Miso,"[""Japanese""]","{'neg': 0.047, 'neu': 0.734, 'pos': 0.219, 'compound': 0.8979}",0.8979,positive,"['food_quality', 'timing']"
g_1746194442_bokNBgAa9rmMMO8dkZVR1w,bokNBgAa9rmMMO8dkZVR1w,"Cute little place! Hours aren’t always the most convenient, but check them out if you come across them. Fresh and delicious grilled rice balls. Very chic decor. Good quality and reasonable price.",5.0,1746194442,Rice & Miso,"[""Japanese""]","{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.956}",0.956,positive,"['food_quality', 'ambiance', 'value', 'location']"
g_1720290631_bokNBgAa9rmMMO8dkZVR1w,bokNBgAa9rmMMO8dkZVR1w,"The bento box portions are fantastic for the price. The quality of the ingredients is perfect, the flavor is on point, and I feel quite joyful having been here. Perfect for a satisfying lunch and quick tea.

Note: they only have oat milk for the lattes so if that’s not your speed be aware; however, the iced barley tea is refreshing as is so if you are here during the summer months it’s worth it!!!

Love this place, highly recommend",5.0,1720290631,Rice & Miso,"[""Japanese""]","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.9817}",0.9817,positive,"['food_quality', 'value', 'timing']"
g_1710961120_bokNBgAa9rmMMO8dkZVR1w,bokNBgAa9rmMMO8dkZVR1w,"Finally got a chance to get lunch here this afternoon. I got the chicken bento box, which comes in a small takeaway container and has a protein, two rice balls, and two sides. It is deceiving because it is definitely very filling, comes with more chicken than shown in the picture (was under the sides and balls)
I was a little worried because some of the reviews said the flavors were lacking, however, as someone who loves overly flavored food, I can say the food delivered! Did not seem under seasoned at all. I got the Ume plum paste and the scallion rice balls, both were delicious and had flavor throughout. The chicken was so delicious, can tell they have it marinating in the sauce for a while. I got the Gomaae and Hijiki for sides, both were great. Overall highly recommend! Cute quaint neighborhood spot!",5.0,1710961120,Rice & Miso,"[""Japanese""]","{'neg': 0.026, 'neu': 0.809, 'pos': 0.166, 'compound': 0.9766}",0.9766,positive,"['food_quality', 'location', 'timing']"
g_1664289947_bokNBgAa9rmMMO8dkZVR1w,bokNBgAa9rmMMO8dkZVR1w,"Salmon Rice Ball + Grilled Beef Rice Ball - 7/10
The rice balls were pretty standard with the fillings being quite light in flavor. Definitely would go for the bento box.

Grilled Chicken Bento Box - 9/10
The grilled chicken was extremely moist and the lemon scallion sauce was the perfect pair. Loved the side veggies they provided as well.",4.0,1664289947,Rice & Miso,"[""Japanese""]","{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.9393}",0.9393,positive,['food_quality']
g_1737474603_U6l20gH8YuOJMO8vF6_Ufw,U6l20gH8YuOJMO8vF6_Ufw,"I visited Jajaja Mexicana and appreciated the effort they put into catering to diverse dietary preferences. The staff was incredibly friendly and courteous, which made the experience pleasant. They even have a separate Jain menu for those who avoid onion and garlic—just ask for it!

We tried the Pepita Hummus and Crispy Pescado Tacos. While they were decent, they didn’t stand out as anything extraordinary. The flavors were fine but not particularly memorable. My biggest concern was the portion size, which felt quite small considering the premium prices they charge.

Overall, it’s a nice place and thoughtful menu options, but I wish the portions and flavors offered more value for the cost.",3.0,1737474603,Jajaja Mexicana,"[""Mexican"", ""Bars""]","{'neg': 0.012, 'neu': 0.795, 'pos': 0.193, 'compound': 0.9687}",0.9687,positive,"['food_quality', 'service', 'value']"
g_1737838705_U6l20gH8YuOJMO8vF6_Ufw,U6l20gH8YuOJMO8vF6_Ufw,"I did get a lost looking for the location. Which is located on the second floor, past the cheese and in the corner in the back. The food did not disappoint. I love the chunk birria tacos. The steak is seasoned to perfection with spices and the sauce on the side adds an extra kick.",5.0,1737838705,Jajaja Mexicana,"[""Mexican"", ""Bars""]","{'neg': 0.091, 'neu': 0.814, 'pos': 0.095, 'compound': 0.0747}",0.0747,positive,['location']
g_1738194062_U6l20gH8YuOJMO8vF6_Ufw,U6l20gH8YuOJMO8vF6_Ufw,"Service is great. Food is nothing to get excited about. We tried their No Onion No Garlic items are thy were bland, tasteless, and honestly a complete waste of money. It’s best to avoid this place. It’s expensive for a casual sit down self serve spot. 100/100 to our cashier!",2.0,1738194062,Jajaja Mexicana,"[""Mexican"", ""Bars""]","{'neg': 0.141, 'neu': 0.626, 'pos': 0.233, 'compound': 0.7932}",0.7932,positive,"['food_quality', 'service', 'ambiance', 'value']"
g_1746643053_U6l20gH8YuOJMO8vF6_Ufw,U6l20gH8YuOJMO8vF6_Ufw,"What a find. Got the vegan chicken mole enchiladas and they were great. The rice that comes in the side is also better than most Mexican restaurants for some reason. Cocktails, beers and wine in a bright little cafe space with enormous windows on the upper walkway. Will be back for sure, and take photos.",5.0,1746643053,Jajaja Mexicana,"[""Mexican"", ""Bars""]","{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.9042}",0.9042,positive,['food_quality']
g_1745365193_U6l20gH8YuOJMO8vF6_Ufw,U6l20gH8YuOJMO8vF6_Ufw,"It is inside the Whole Foods. Great for lunch, but not a quiet dinner. That being said, order at the kiosk and drinks/food is delivered to your table. Everything plastic and cardboard.
The food is really good and service was good. Love the beet & pumpkin empanadas.,
Near LIRR, NJ TRANSIT & subway.
Drinks have alcohol as opposed to most trendy cocktails.
Def recommend!",4.0,1745365193,Jajaja Mexicana,"[""Mexican"", ""Bars""]","{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.9684}",0.9684,positive,"['food_quality', 'service', 'ambiance', 'timing']"
g_1736035671_pCfGgX0WxGASGM4-Yhr2Pw,pCfGgX0WxGASGM4-Yhr2Pw,"Great restaurant.
At first we were only looking for a place for noodle. It turned out we found this place with dating atmosphere.
The plants are designed with eastern elements. The roof provides just enough lighting.
Braised pork is tender as expected.
Chicken noodle soup is delicious and I could see great ingredients. Even though I would prefer white pepper instead of black pepper because the latter is stronger.
The stir fried cabbage is awesome. The crispness is perfect! Combined with the savory sauce It's just on point.
Also the price is unbeatable. 75 for 3 dishes more than needed for 2 people.",5.0,1736035671,Hao Noodle Chelsea,"[""Shanghainese"", ""Dim Sum"", ""Szechuan""]","{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.9738}",0.9738,positive,"['food_quality', 'ambiance', 'value']"
g_1745103257_pCfGgX0WxGASGM4-Yhr2Pw,pCfGgX0WxGASGM4-Yhr2Pw,"The restaurant had been on our list for awhile. And I’m so glad we checked it out, it was a great experience.

Ambiance: they gave this really airy spacious vibe that makes you feel comfortable. Tables can also be far away enough in corner areas to give you an intimate set up. They also have a lot of plants which adds to the ambiance.

Price: it’s fairly reasonable considering NYC prices.

Food: We got the eight spice crispy tofu. It was one of my favorite items. The tofu inside was super soft but there was a soft crispy around it. I did expect it to be crispier but the flavors were on point. I really liked how well the sauce completed the tofu. The crispy pickled cucumber was my second favorite item. It seems so simple but was so flavorful and felt fresh. The vegetable spring rolls were average, felt oily.
We also got the Shanghai scallion oil noddles. They were really good, more flavorful than I expected and not as oily.

Service: staff was very nice and patient especially when we were deciding what to get. They checked in on us often.

Insta: @TheShahLALand",5.0,1745103257,Hao Noodle Chelsea,"[""Shanghainese"", ""Dim Sum"", ""Szechuan""]","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.9863}",0.9863,positive,"['food_quality', 'service', 'ambiance', 'value', 'location']"
g_1746491804_pCfGgX0WxGASGM4-Yhr2Pw,pCfGgX0WxGASGM4-Yhr2Pw,"Beautiful ambiance and good food. Next time I have to come back for the noodles 😅
We had the ma pao tofu, shrimp dumplings, snow pea greens, and whole sea bass with pickled topping.",5.0,1746491804,Hao Noodle Chelsea,"[""Shanghainese"", ""Dim Sum"", ""Szechuan""]","{'neg': 0.03, 'neu': 0.757, 'pos': 0.213, 'compound': 0.8402}",0.8402,positive,['ambiance']
g_1737851586_pCfGgX0WxGASGM4-Yhr2Pw,pCfGgX0WxGASGM4-Yhr2Pw,"There’s a complimentary snacks / refreshments station near the front which is super cute! We ordered the cilantro beef, the rice cake with shrimp and egg yolk, and the pea shoots. The rice cake is my #1 - it was crispy on the outside and soft on the inside, and the shrimp was so flavorful and juicy. Would totally recommend!",5.0,1737851586,Hao Noodle Chelsea,"[""Shanghainese"", ""Dim Sum"", ""Szechuan""]","{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.9213}",0.9213,positive,['food_quality']
g_1746060384_pCfGgX0WxGASGM4-Yhr2Pw,pCfGgX0WxGASGM4-Yhr2Pw,"Came for dinner on a Wednesday night! Was very tasty. Recommend the wood ear salad, soup dumplings, and the pea shoots!",5.0,1746060384,Hao Noodle Chelsea,"[""Shanghainese"", ""Dim Sum"", ""Szechuan""]","{'neg': 0.055, 'neu': 0.803, 'pos': 0.142, 'compound': 0.47}",0.47,positive,"['food_quality', 'timing']"
g_1746203542_GWO-RZytuDw-j4aMFtAzsQ,GWO-RZytuDw-j4aMFtAzsQ,"Absolutely obsessed with this cozy spot! The vibe is super chill, and the owners are the sweetest couple ever—like, you walk in and instantly feel at home. It’s the kind of place where you actually want to stay and work all day—great coffee, comfy seating, and just the right background buzz.

Oh, and do not leave without trying the egg tart.",5.0,1746203542,the last drop cafe,"[""Seafood""]","{'neg': 0.03, 'neu': 0.868, 'pos': 0.101, 'compound': 0.5643}",0.5643,positive,"['food_quality', 'ambiance']"
g_1744590755_GWO-RZytuDw-j4aMFtAzsQ,GWO-RZytuDw-j4aMFtAzsQ,"Cute new Asian-inspired cafe with great quality beans and Chinese pastries. Got the tiramisu latte and pineapple bun. Both were well-balanced and not too sweet.

The vibe inside was cozy as well. Nice place to have a convo since the music is at a comfortable level",5.0,1744590755,the last drop cafe,"[""Seafood""]","{'neg': 0.043, 'neu': 0.692, 'pos': 0.265, 'compound': 0.9156}",0.9156,positive,"['food_quality', 'ambiance']"
g_1744568206_GWO-RZytuDw-j4aMFtAzsQ,GWO-RZytuDw-j4aMFtAzsQ,Very cute shop. Amazing lattes and matcha. Coffee beans were grounded per drink. The matcha was just the right amount of sweet. All the pastries are fresh. I bought a few pastries and they toasted it for me. Four counter seats and 3 tables available. Would come again!,5.0,1744568206,the last drop cafe,"[""Seafood""]","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.9177}",0.9177,positive,['food_quality']
g_1746125469_GWO-RZytuDw-j4aMFtAzsQ,GWO-RZytuDw-j4aMFtAzsQ,"Great new coffee shop around the corner! I love the chill vibes, perfect for relaxing and enjoying good coffee. The egg tarts are delicious!",5.0,1746125469,the last drop cafe,"[""Seafood""]","{'neg': 0.0, 'neu': 0.397, 'pos': 0.603, 'compound': 0.9794}",0.9794,positive,"['food_quality', 'ambiance', 'location']"
g_1744652192_GWO-RZytuDw-j4aMFtAzsQ,GWO-RZytuDw-j4aMFtAzsQ,"Very cute newly open coffee shop. Nice coffee nice people, nice space. Will be my Spot for coffee break.",5.0,1744652192,the last drop cafe,"[""Seafood""]","{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.8932}",0.8932,positive,[]
g_1743204382_HxeXtA66KSkMU7nDSI8xLg,HxeXtA66KSkMU7nDSI8xLg,"This is an amazing spot to dive into authentic Georgian cuisine! The chicken cheese boat was absolutely delicious—rich, cheesy, and perfectly baked. The borscht soup was another highlight, bursting with hearty flavors and warmth. Also the hummus was outstanding. While the spinach cheese boat was just average for me, the overall experience was fantastic. The cozy vibe and friendly service make it a great place to enjoy something unique. This is definitely a restaurant I’d recommend to anyone looking to try Georgian food, and I’ll certainly be revisiting soon to explore more of their menu!",5.0,1743204382,Cheeseboat,"[""Georgian""]","{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.9904}",0.9904,positive,"['food_quality', 'service', 'ambiance']"
g_1743019654_HxeXtA66KSkMU7nDSI8xLg,HxeXtA66KSkMU7nDSI8xLg,"Been to this place twice now - one for dinner one for takeout and both times the food was amazing.
I love Georgian food & was so happy when another spot opened!
The dumplings are some of the best I’ve had - they are super doughy but they also are NOT shy with the filling. The shkmeruli chicken is rich and decadent and divine. The cheeseboat selection incredible & the flavors S tier.

The only reason I knocked off a star is the service. It’s slow slow. I ordered wine and did not get it. I waited long after I sat to be greeted.
Still worth going.",4.0,1743019654,Cheeseboat,"[""Georgian""]","{'neg': 0.009, 'neu': 0.754, 'pos': 0.237, 'compound': 0.9817}",0.9817,positive,"['food_quality', 'service', 'value', 'timing']"
g_1736120186_HxeXtA66KSkMU7nDSI8xLg,HxeXtA66KSkMU7nDSI8xLg,🥟We absolutely loved the food! I’ve never tasted such delicious Georgian cuisine in New York before. The bartender was incredibly helpful in choosing the perfect wine—he understood exactly what we wanted with just a few words. We will definitely be coming back. Thank you for such a wonderful experience!🍷,5.0,1736120186,Cheeseboat,"[""Georgian""]","{'neg': 0.044, 'neu': 0.652, 'pos': 0.303, 'compound': 0.955}",0.955,positive,"['food_quality', 'service']"
g_1733268491_HxeXtA66KSkMU7nDSI8xLg,HxeXtA66KSkMU7nDSI8xLg,"One of my absolute favorite Georgian restaurants! Everything is delicious! The atmosphere is wonderful, and the staff is incredibly warm and welcoming. Among the more modern dishes, the steak khachapuri is a standout. Also, the borscht is phenomenal—one of the best in the city!",5.0,1733268491,Cheeseboat,"[""Georgian""]","{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9676}",0.9676,positive,"['food_quality', 'service', 'ambiance']"
g_1741449367_HxeXtA66KSkMU7nDSI8xLg,HxeXtA66KSkMU7nDSI8xLg,"Cheeseboat in New York, NY. Come have Mama Cheeseboat cook some authentic Georgian food for you! I never had Georgian cuisine before and it did not disappoint. The fresh flavors were absolutely delicious-especially the CHEESEBOAT! Make sure to try some Georgian wine! Located in Hell’s Kitchen and Williamsburg-Cheeseboat has you covered!

🌀Kartvelian Salad-Fresh tomatoes, cucumbers, red onions with fresh cilantro, herbs, ground walnuts, homemade sunflower seed oil & Georgian spices.

🌀Cheeseboat-Classic, traditional Cheeseboat (Adjarian Khachapuri) Caldron of cheese in bread w/ egg and butter.

🌀Khinkali Soup Dumplings-Stuffed w/ ground beef, Georgian spices & herbs, served w/ traditional garlic Neeor'tskali sauce.

🌀Georgian Lula-Kebab- Ground beef on a skewer cooked with the addition of barberry, which gives freshness and juiciness to the kebab. Served with Tkemali green plum sauce.

🌀Napoleon- Very thin decadent puff pastry cake with homemade rich custard cream in between the layers served with sliced fresh strawberries.",5.0,1741449367,Cheeseboat,"[""Georgian""]","{'neg': 0.012, 'neu': 0.899, 'pos': 0.088, 'compound': 0.8993}",0.8993,positive,['food_quality']
g_1742671656_lSKEPxxTYxCN9oi6CXRmcQ,lSKEPxxTYxCN9oi6CXRmcQ,"A nice and cozy place to have a bowl of ramen.  The ramen is tasty.  Noodles are perfect, broth is flavorful and the egg is perfect.
But you have to eat it quickly. As soon as you are finishing eating one of the waiters come and leave the bill. I was drinking my Coke and the waiter kept coming to ask if everything was fine and if I needed anything else.
Honestly it made me feel uncomfortable and I felt some pressure to finish drinking and leave.
So eating was a good experience, service not that much.",4.0,1742671656,Kin Ramen,"[""Ramen"", ""Izakaya""]","{'neg': 0.078, 'neu': 0.774, 'pos': 0.148, 'compound': 0.8338}",0.8338,positive,"['food_quality', 'service', 'ambiance', 'timing']"
